branchName, type_Run2, type_Run3
HLT_PFHT330PT30_QuadPFJet_75_60_45_40_TriplePFBTagDeepCSV_4p5, Bool_t, Bool_t
HLT_PFHT350, Bool_t, Bool_t
HLT_PFHT350MinPFJet15, Bool_t, Bool_t
HLT_PFHT370, Bool_t, Bool_t
HLT_PFHT400_SixPFJet32, Bool_t, Bool_t
HLT_PFHT400_SixPFJet32_DoublePFBTagDeepCSV_2p94, Bool_t, Bool_t
HLT_PFHT430, Bool_t, Bool_t
HLT_PFHT450_SixPFJet36, Bool_t, Bool_t
HLT_PFHT450_SixPFJet36_PFBTagDeepCSV_1p59, Bool_t, Bool_t
HLT_PFHT500_PFMET100_PFMHT100_IDTight, Bool_t, Bool_t
HLT_PFHT500_PFMET110_PFMHT110_IDTight, Bool_t, Bool_t
HLT_PFHT510, Bool_t, Bool_t
HLT_PFHT590, Bool_t, Bool_t
HLT_PFHT680, Bool_t, Bool_t
HLT_PFHT700_PFMET85_PFMHT85_IDTight, Bool_t, Bool_t
HLT_PFHT700_PFMET95_PFMHT95_IDTight, Bool_t, Bool_t
HLT_PFHT780, Bool_t, Bool_t
HLT_PFHT800_PFMET75_PFMHT75_IDTight, Bool_t, Bool_t
HLT_PFHT800_PFMET85_PFMHT85_IDTight, Bool_t, Bool_t
HLT_PFHT890, Bool_t, Bool_t
HLT_PFJet140, Bool_t, Bool_t
HLT_PFJet15, Bool_t, Bool_t
HLT_PFJet200, Bool_t, Bool_t
HLT_PFJet25, Bool_t, Bool_t
HLT_PFJet260, Bool_t, Bool_t
HLT_PFJet320, Bool_t, Bool_t
HLT_PFJet40, Bool_t, Bool_t
HLT_PFJet400, Bool_t, Bool_t
HLT_PFJet450, Bool_t, Bool_t
HLT_PFJet500, Bool_t, Bool_t
HLT_PFJet550, Bool_t, Bool_t
HLT_PFJet60, Bool_t, Bool_t
HLT_PFJet80, Bool_t, Bool_t
HLT_PFJetFwd140, Bool_t, Bool_t
HLT_PFJetFwd15, Bool_t, Bool_t
HLT_PFJetFwd200, Bool_t, Bool_t
HLT_PFJetFwd25, Bool_t, Bool_t
HLT_PFJetFwd260, Bool_t, Bool_t
HLT_PFJetFwd320, Bool_t, Bool_t
HLT_PFJetFwd40, Bool_t, Bool_t
HLT_PFJetFwd400, Bool_t, Bool_t
HLT_PFJetFwd450, Bool_t, Bool_t
HLT_PFJetFwd500, Bool_t, Bool_t
HLT_PFJetFwd60, Bool_t, Bool_t
HLT_PFJetFwd80, Bool_t, Bool_t
HLT_PFMET100_PFMHT100_IDTight_CaloBTagDeepCSV_3p1, Bool_t, Bool_t
HLT_PFMET100_PFMHT100_IDTight_PFHT60, Bool_t, Bool_t
HLT_PFMET110_PFMHT110_IDTight, Bool_t, Bool_t
HLT_PFMET110_PFMHT110_IDTight_CaloBTagDeepCSV_3p1, Bool_t, Bool_t
HLT_PFMET120_PFMHT120_IDTight, Bool_t, Bool_t
HLT_PFMET120_PFMHT120_IDTight_CaloBTagDeepCSV_3p1, Bool_t, Bool_t
HLT_PFMET120_PFMHT120_IDTight_PFHT60, Bool_t, Bool_t
HLT_PFMET130_PFMHT130_IDTight, Bool_t, Bool_t
HLT_PFMET130_PFMHT130_IDTight_CaloBTagDeepCSV_3p1, Bool_t, Bool_t
HLT_PFMET140_PFMHT140_IDTight, Bool_t, Bool_t
HLT_PFMET140_PFMHT140_IDTight_CaloBTagDeepCSV_3p1, Bool_t, Bool_t
HLT_PFMET200_HBHECleaned, Bool_t, NOT AVAILABLE
HLT_PFMET200_HBHE_BeamHaloCleaned, Bool_t, NOT AVAILABLE
HLT_PFMET200_NotCleaned, Bool_t, Bool_t
HLT_PFMET250_HBHECleaned, Bool_t, NOT AVAILABLE
HLT_PFMET300_HBHECleaned, Bool_t, NOT AVAILABLE
HLT_PFMETNoMu100_PFMHTNoMu100_IDTight_PFHT60, Bool_t, Bool_t
HLT_PFMETNoMu110_PFMHTNoMu110_IDTight, Bool_t, Bool_t
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight, Bool_t, Bool_t
HLT_PFMETNoMu120_PFMHTNoMu120_IDTight_PFHT60, Bool_t, Bool_t
HLT_PFMETNoMu130_PFMHTNoMu130_IDTight, Bool_t, Bool_t
HLT_PFMETNoMu140_PFMHTNoMu140_IDTight, Bool_t, Bool_t
HLT_PFMETTypeOne100_PFMHT100_IDTight_PFHT60, Bool_t, Bool_t
HLT_PFMETTypeOne110_PFMHT110_IDTight, Bool_t, Bool_t
HLT_PFMETTypeOne120_PFMHT120_IDTight, Bool_t, Bool_t
HLT_PFMETTypeOne120_PFMHT120_IDTight_PFHT60, Bool_t, Bool_t
HLT_PFMETTypeOne130_PFMHT130_IDTight, Bool_t, Bool_t
HLT_PFMETTypeOne140_PFMHT140_IDTight, Bool_t, Bool_t
HLT_PFMETTypeOne200_HBHE_BeamHaloCleaned, Bool_t, NOT AVAILABLE
HLT_Photon100EBHE10, Bool_t, Bool_t
HLT_Photon100EB_TightID_TightIso, Bool_t, Bool_t
HLT_Photon100EEHE10, Bool_t, Bool_t
HLT_Photon100EE_TightID_TightIso, Bool_t, Bool_t
HLT_Photon110EB_TightID_TightIso, Bool_t, Bool_t
HLT_Photon120, Bool_t, Bool_t
HLT_Photon120EB_TightID_TightIso, Bool_t, Bool_t
HLT_Photon120_R9Id90_HE10_IsoM, Bool_t, Bool_t
HLT_Photon150, Bool_t, Bool_t
HLT_Photon165_R9Id90_HE10_IsoM, Bool_t, Bool_t
HLT_Photon175, Bool_t, Bool_t
HLT_Photon20, Bool_t, Bool_t
HLT_Photon200, Bool_t, Bool_t
HLT_Photon20_HoverELoose, Bool_t, Bool_t
HLT_Photon300_NoHE, Bool_t, Bool_t
HLT_Photon30_HoverELoose, Bool_t, Bool_t
HLT_Photon33, Bool_t, Bool_t
HLT_Photon35_TwoProngs35, Bool_t, Bool_t
HLT_Photon50, Bool_t, Bool_t
HLT_Photon50_R9Id90_HE10_IsoM, Bool_t, Bool_t
HLT_Photon50_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3_PFMET50, Bool_t, Bool_t
HLT_Photon60_R9Id90_CaloIdL_IsoL, Bool_t, Bool_t
HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL, Bool_t, Bool_t
HLT_Photon60_R9Id90_CaloIdL_IsoL_DisplacedIdL_PFHT350MinPFJet15, Bool_t, Bool_t
HLT_Photon75, Bool_t, Bool_t
HLT_Photon75_R9Id90_HE10_IsoM, Bool_t, Bool_t
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ300_PFJetsMJJ400DEta3, Bool_t, Bool_t
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_CaloMJJ400_PFJetsMJJ600DEta3, Bool_t, Bool_t
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ300DEta3, Bool_t, Bool_t
HLT_Photon75_R9Id90_HE10_IsoM_EBOnly_PFJetsMJJ600DEta3, Bool_t, Bool_t
HLT_Photon90, Bool_t, Bool_t
HLT_Photon90_CaloIdL_PFHT700, Bool_t, Bool_t
HLT_Photon90_R9Id90_HE10_IsoM, Bool_t, Bool_t
HLT_Physics, Bool_t, Bool_t
HLT_Physics_part0, Bool_t, NOT AVAILABLE
HLT_Physics_part1, Bool_t, NOT AVAILABLE
HLT_Physics_part2, Bool_t, NOT AVAILABLE
HLT_Physics_part3, Bool_t, NOT AVAILABLE
HLT_Physics_part4, Bool_t, NOT AVAILABLE
HLT_Physics_part5, Bool_t, NOT AVAILABLE
HLT_Physics_part6, Bool_t, NOT AVAILABLE
HLT_Physics_part7, Bool_t, NOT AVAILABLE
HLT_QuadPFJet103_88_75_15, Bool_t, Bool_t
HLT_QuadPFJet103_88_75_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1, Bool_t, Bool_t
HLT_QuadPFJet103_88_75_15_PFBTagDeepCSV_1p3_VBF2, Bool_t, Bool_t
HLT_QuadPFJet105_88_76_15, Bool_t, Bool_t
HLT_QuadPFJet105_88_76_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1, Bool_t, Bool_t
HLT_QuadPFJet105_88_76_15_PFBTagDeepCSV_1p3_VBF2, Bool_t, Bool_t
HLT_QuadPFJet111_90_80_15, Bool_t, Bool_t
HLT_QuadPFJet111_90_80_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1, Bool_t, Bool_t
HLT_QuadPFJet111_90_80_15_PFBTagDeepCSV_1p3_VBF2, Bool_t, Bool_t
HLT_QuadPFJet98_83_71_15, Bool_t, Bool_t
HLT_QuadPFJet98_83_71_15_DoublePFBTagDeepCSV_1p3_7p7_VBF1, Bool_t, Bool_t
HLT_QuadPFJet98_83_71_15_PFBTagDeepCSV_1p3_VBF2, Bool_t, Bool_t
HLT_Random, Bool_t, Bool_t
HLT_Rsq0p35, Bool_t, Bool_t
HLT_Rsq0p40, Bool_t, Bool_t
HLT_RsqMR300_Rsq0p09_MR200, Bool_t, Bool_t
HLT_RsqMR300_Rsq0p09_MR200_4jet, Bool_t, Bool_t
HLT_RsqMR320_Rsq0p09_MR200, Bool_t, Bool_t
HLT_RsqMR320_Rsq0p09_MR200_4jet, Bool_t, Bool_t
HLT_SingleJet30_Mu12_SinglePFJet40, Bool_t, Bool_t
HLT_SinglePhoton10_Eta3p1ForPPRef, Bool_t, Bool_t
HLT_SinglePhoton20_Eta3p1ForPPRef, Bool_t, Bool_t
HLT_SinglePhoton30_Eta3p1ForPPRef, Bool_t, Bool_t
HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15, Bool_t, Bool_t
HLT_Tau3Mu_Mu7_Mu1_TkMu1_IsoTau15_Charge1, Bool_t, Bool_t
HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15, Bool_t, Bool_t
HLT_Tau3Mu_Mu7_Mu1_TkMu1_Tau15_Charge1, Bool_t, Bool_t
HLT_TkMu100, Bool_t, NOT AVAILABLE
HLT_Trimuon5_3p5_2_Upsilon_Muon, Bool_t, Bool_t
HLT_TrimuonOpen_5_3p5_2_Upsilon_Muon, Bool_t, Bool_t
HLT_TripleJet110_35_35_Mjj650_PFMET110, Bool_t, Bool_t
HLT_TripleJet110_35_35_Mjj650_PFMET120, Bool_t, Bool_t
HLT_TripleJet110_35_35_Mjj650_PFMET130, Bool_t, Bool_t
HLT_TripleMu_10_5_5_DZ, Bool_t, Bool_t
HLT_TripleMu_12_10_5, Bool_t, Bool_t
HLT_TripleMu_5_3_3_Mass3p8_DCA, Bool_t, Bool_t
HLT_TripleMu_5_3_3_Mass3p8_DZ, Bool_t, Bool_t
HLT_TriplePhoton_20_20_20_CaloIdLV2, Bool_t, NOT AVAILABLE
HLT_TriplePhoton_20_20_20_CaloIdLV2_R9IdVL, Bool_t, NOT AVAILABLE
HLT_TriplePhoton_30_30_10_CaloIdLV2, Bool_t, NOT AVAILABLE
HLT_TriplePhoton_30_30_10_CaloIdLV2_R9IdVL, Bool_t, NOT AVAILABLE
HLT_TriplePhoton_35_35_5_CaloIdLV2_R9IdVL, Bool_t, NOT AVAILABLE
HLT_TrkMu12_DoubleTrkMu5NoFiltersNoVtx, Bool_t, Bool_t
HLT_TrkMu16NoFiltersNoVtx, Bool_t, Bool_t
HLT_TrkMu16_DoubleTrkMu6NoFiltersNoVtx, Bool_t, Bool_t
HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx, Bool_t, Bool_t
HLT_TrkMu6NoFiltersNoVtx, Bool_t, Bool_t
HLT_UncorrectedJetE30_NoBPTX, Bool_t, Bool_t
HLT_UncorrectedJetE30_NoBPTX3BX, Bool_t, Bool_t
HLT_UncorrectedJetE60_NoBPTX3BX, Bool_t, Bool_t
HLT_UncorrectedJetE70_NoBPTX3BX, Bool_t, Bool_t
HLT_VBF_DoubleLooseChargedIsoPFTauHPS20_Trk1_eta2p1, Bool_t, Bool_t
HLT_VBF_DoubleMediumChargedIsoPFTauHPS20_Trk1_eta2p1, Bool_t, Bool_t
HLT_VBF_DoubleTightChargedIsoPFTauHPS20_Trk1_eta2p1, Bool_t, Bool_t
HLT_ZeroBias, Bool_t, Bool_t
HLT_ZeroBias_Alignment, Bool_t, Bool_t
HLT_ZeroBias_Beamspot, Bool_t, Bool_t
HLT_ZeroBias_FirstBXAfterTrain, Bool_t, Bool_t
HLT_ZeroBias_FirstCollisionAfterAbortGap, Bool_t, Bool_t
HLT_ZeroBias_FirstCollisionInTrain, Bool_t, Bool_t
HLT_ZeroBias_IsolatedBunches, Bool_t, Bool_t
HLT_ZeroBias_LastCollisionInTrain, Bool_t, Bool_t
HLT_ZeroBias_part0, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part1, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part2, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part3, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part4, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part5, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part6, Bool_t, NOT AVAILABLE
HLT_ZeroBias_part7, Bool_t, NOT AVAILABLE
HLTriggerFinalPath, Bool_t, Bool_t
HLTriggerFirstPath, Bool_t, Bool_t
HTXS_Higgs_pt, Float_t, Float_t
HTXS_Higgs_y, Float_t, Float_t
HTXS_njets25, UChar_t, UChar_t
HTXS_njets30, UChar_t, UChar_t
HTXS_stage1_1_cat_pTjet25GeV, Int_t, Int_t
HTXS_stage1_1_cat_pTjet30GeV, Int_t, Int_t
HTXS_stage1_1_fine_cat_pTjet25GeV, Int_t, Int_t
HTXS_stage1_1_fine_cat_pTjet30GeV, Int_t, Int_t
HTXS_stage1_2_cat_pTjet25GeV, Int_t, Int_t
HTXS_stage1_2_cat_pTjet30GeV, Int_t, Int_t
HTXS_stage1_2_fine_cat_pTjet25GeV, Int_t, Int_t
HTXS_stage1_2_fine_cat_pTjet30GeV, Int_t, Int_t
HTXS_stage_0, Int_t, Int_t
HTXS_stage_1_pTjet25, Int_t, Int_t
HTXS_stage_1_pTjet30, Int_t, Int_t
IsoTrack_charge, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
IsoTrack_dxy, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_dz, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_eta, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_fromPV, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
IsoTrack_isFromLostTrack, ROOT::VecOps::RVec<Bool_t>, ROOT::VecOps::RVec<Bool_t>
IsoTrack_isHighPurityTrack, ROOT::VecOps::RVec<Bool_t>, ROOT::VecOps::RVec<Bool_t>
IsoTrack_isPFcand, ROOT::VecOps::RVec<Bool_t>, ROOT::VecOps::RVec<Bool_t>
IsoTrack_miniPFRelIso_all, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_miniPFRelIso_chg, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_pdgId, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Int_t>
IsoTrack_pfRelIso03_all, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_pfRelIso03_chg, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_phi, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
IsoTrack_pt, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_area, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_bRegCorr, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_bRegRes, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_btagCSVV2, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_btagDeepB, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_btagDeepCvB, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_btagDeepCvL, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_btagDeepFlavB, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavCvB, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavCvL, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_btagDeepFlavQG, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_cRegCorr, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_cRegRes, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_chEmEF, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_chFPV0EF, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_chHEF, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_cleanmask, ROOT::VecOps::RVec<UChar_t>, NOT AVAILABLE
Jet_electronIdx1, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
Jet_electronIdx2, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
Jet_eta, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_genJetIdx, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
Jet_hadronFlavour, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<UChar_t>
Jet_hfadjacentEtaStripsSize, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Int_t>
Jet_hfcentralEtaStripSize, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Int_t>
Jet_hfsigmaEtaEta, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_hfsigmaPhiPhi, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_jetId, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<UChar_t>
Jet_mass, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_muEF, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_muonIdx1, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
Jet_muonIdx2, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
Jet_muonSubtrFactor, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_nConstituents, ROOT::VecOps::RVec<UChar_t>, ROOT::VecOps::RVec<UChar_t>
Jet_nElectrons, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<UChar_t>
Jet_nMuons, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<UChar_t>
Jet_neEmEF, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_neHEF, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_partonFlavour, ROOT::VecOps::RVec<Int_t>, ROOT::VecOps::RVec<Short_t>
Jet_phi, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_pt, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
Jet_puId, ROOT::VecOps::RVec<Int_t>, NOT AVAILABLE
Jet_puIdDisc, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_qgl, ROOT::VecOps::RVec<Float_t>, NOT AVAILABLE
Jet_rawFactor, ROOT::VecOps::RVec<Float_t>, ROOT::VecOps::RVec<Float_t>
L1PreFiringWeight_Dn, Float_t, NOT AVAILABLE
L1PreFiringWeight_ECAL_Dn, Float_t, NOT AVAILABLE
L1PreFiringWeight_ECAL_Nom, Float_t, NOT AVAILABLE
L1PreFiringWeight_ECAL_Up, Float_t, NOT AVAILABLE
L1PreFiringWeight_Muon_Nom, Float_t, NOT AVAILABLE
L1PreFiringWeight_Muon_StatDn, Float_t, NOT AVAILABLE
L1PreFiringWeight_Muon_StatUp, Float_t, NOT AVAILABLE
L1PreFiringWeight_Muon_SystDn, Float_t, NOT AVAILABLE
L1PreFiringWeight_Muon_SystUp, Float_t, NOT AVAILABLE
L1PreFiringWeight_Nom, Float_t, NOT AVAILABLE
L1PreFiringWeight_Up, Float_t, NOT AVAILABLE
L1Reco_step, Bool_t, Bool_t
L1_AlwaysTrue, Bool_t, Bool_t
L1_BPTX_AND_Ref1_VME, Bool_t, Bool_t
L1_BPTX_AND_Ref3_VME, Bool_t, Bool_t
L1_BPTX_AND_Ref4_VME, Bool_t, Bool_t
L1_BPTX_BeamGas_B1_VME, Bool_t, Bool_t
L1_BPTX_BeamGas_B2_VME, Bool_t, Bool_t
L1_BPTX_BeamGas_Ref1_VME, Bool_t, Bool_t
L1_BPTX_BeamGas_Ref2_VME, Bool_t, Bool_t
L1_BPTX_NotOR_VME, Bool_t, Bool_t
L1_BPTX_OR_Ref3_VME, Bool_t, Bool_t
L1_BPTX_OR_Ref4_VME, Bool_t, Bool_t
L1_BPTX_RefAND_VME, Bool_t, Bool_t
L1_BptxMinus, Bool_t, Bool_t
L1_BptxOR, Bool_t, Bool_t
L1_BptxPlus, Bool_t, Bool_t
L1_BptxXOR, Bool_t, Bool_t
L1_CDC_SingleMu_3_er1p2_TOP120_DPHI2p618_3p142, Bool_t, Bool_t
L1_DoubleEG8er2p5_HTT260er, Bool_t, Bool_t
L1_DoubleEG8er2p5_HTT280er, Bool_t, Bool_t
L1_DoubleEG8er2p5_HTT300er, Bool_t, Bool_t
L1_DoubleEG8er2p5_HTT320er, Bool_t, Bool_t
L1_DoubleEG8er2p5_HTT340er, Bool_t, Bool_t
L1_DoubleEG_15_10_er2p5, Bool_t, Bool_t
L1_DoubleEG_20_10_er2p5, Bool_t, Bool_t
L1_DoubleEG_22_10_er2p5, Bool_t, Bool_t
L1_DoubleEG_25_12_er2p5, Bool_t, Bool_t
L1_DoubleEG_25_14_er2p5, Bool_t, Bool_t
L1_DoubleEG_27_14_er2p5, Bool_t, Bool_t
L1_DoubleEG_LooseIso20_10_er2p5, Bool_t, Bool_t
L1_DoubleEG_LooseIso22_10_er2p5, Bool_t, Bool_t
L1_DoubleEG_LooseIso22_12_er2p5, Bool_t, Bool_t
L1_DoubleEG_LooseIso25_12_er2p5, Bool_t, Bool_t
L1_DoubleIsoTau32er2p1, Bool_t, Bool_t
L1_DoubleIsoTau34er2p1, Bool_t, Bool_t
L1_DoubleIsoTau36er2p1, Bool_t, Bool_t
L1_DoubleJet100er2p3_dEta_Max1p6, Bool_t, Bool_t
L1_DoubleJet100er2p5, Bool_t, Bool_t
L1_DoubleJet112er2p3_dEta_Max1p6, Bool_t, Bool_t
L1_DoubleJet120er2p5, Bool_t, Bool_t
L1_DoubleJet150er2p5, Bool_t, Bool_t
L1_DoubleJet30er2p5_Mass_Min150_dEta_Max1p5, Bool_t, Bool_t
L1_DoubleJet30er2p5_Mass_Min200_dEta_Max1p5, Bool_t, Bool_t
L1_DoubleJet30er2p5_Mass_Min250_dEta_Max1p5, Bool_t, Bool_t
L1_DoubleJet30er2p5_Mass_Min300_dEta_Max1p5, Bool_t, Bool_t
L1_DoubleJet30er2p5_Mass_Min330_dEta_Max1p5, Bool_t, Bool_t
L1_DoubleJet30er2p5_Mass_Min360_dEta_Max1p5, Bool_t, Bool_t
L1_DoubleJet35_Mass_Min450_IsoTau45_RmOvlp, Bool_t, Bool_t
L1_DoubleJet40er2p5, Bool_t, Bool_t
L1_DoubleJet_100_30_DoubleJet30_Mass_Min620, Bool_t, Bool_t
L1_DoubleJet_110_35_DoubleJet35_Mass_Min620, Bool_t, Bool_t
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620, Bool_t, Bool_t
L1_DoubleJet_115_40_DoubleJet40_Mass_Min620_Jet60TT28, Bool_t, Bool_t
L1_DoubleJet_120_45_DoubleJet45_Mass_Min620, Bool_t, Bool_t
L1_DoubleJet_120_45_DoubleJet45_Mass_Min620_Jet60TT28, Bool_t, Bool_t
L1_DoubleJet_80_30_Mass_Min420_DoubleMu0_SQ, Bool_t, Bool_t
L1_DoubleJet_80_30_Mass_Min420_IsoTau40_RmOvlp, Bool_t, Bool_t
L1_DoubleJet_80_30_Mass_Min420_Mu8, Bool_t, Bool_t
L1_DoubleJet_90_30_DoubleJet30_Mass_Min620, Bool_t, Bool_t
L1_DoubleLooseIsoEG22er2p1, Bool_t, Bool_t
L1_DoubleLooseIsoEG24er2p1, Bool_t, Bool_t
L1_DoubleMu0, Bool_t, Bool_t
L1_DoubleMu0_Mass_Min1, Bool_t, Bool_t
L1_DoubleMu0_OQ, Bool_t, Bool_t
L1_DoubleMu0_SQ, Bool_t, Bool_t
L1_DoubleMu0_SQ_OS, Bool_t, Bool_t
L1_DoubleMu0_dR_Max1p6_Jet90er2p5_dR_Max0p8, Bool_t, Bool_t
L1_DoubleMu0er1p4_SQ_OS_dR_Max1p4, Bool_t, Bool_t
L1_DoubleMu0er1p5_SQ, Bool_t, Bool_t
L1_DoubleMu0er1p5_SQ_OS, Bool_t, Bool_t
L1_DoubleMu0er1p5_SQ_OS_dR_Max1p4, Bool_t, Bool_t
L1_DoubleMu0er1p5_SQ_dR_Max1p4, Bool_t, Bool_t
L1_DoubleMu0er2p0_SQ_OS_dR_Max1p4, Bool_t, Bool_t
L1_DoubleMu0er2p0_SQ_dR_Max1p4, Bool_t, Bool_t
L1_DoubleMu10_SQ, Bool_t, NOT AVAILABLE
L1_DoubleMu18er2p1, Bool_t, NOT AVAILABLE
L1_DoubleMu3_OS_DoubleEG7p5Upsilon, Bool_t, NOT AVAILABLE
L1_DoubleMu3_SQ_ETMHF50_HTT60er, Bool_t, Bool_t
L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5, Bool_t, Bool_t
L1_DoubleMu3_SQ_ETMHF50_Jet60er2p5_OR_DoubleJet40er2p5, Bool_t, Bool_t
L1_DoubleMu3_SQ_ETMHF60_Jet60er2p5, Bool_t, Bool_t
L1_DoubleMu3_SQ_HTT220er, Bool_t, Bool_t
L1_DoubleMu3_SQ_HTT240er, Bool_t, Bool_t
L1_DoubleMu3_SQ_HTT260er, Bool_t, Bool_t
L1_DoubleMu3_dR_Max1p6_Jet90er2p5_dR_Max0p8, Bool_t, Bool_t
L1_DoubleMu4_SQ_EG9er2p5, Bool_t, Bool_t
L1_DoubleMu4_SQ_OS, Bool_t, Bool_t
L1_DoubleMu4_SQ_OS_dR_Max1p2, Bool_t, Bool_t
L1_DoubleMu4p5_SQ_OS, Bool_t, Bool_t
L1_DoubleMu4p5_SQ_OS_dR_Max1p2, Bool_t, Bool_t
L1_DoubleMu4p5er2p0_SQ_OS, Bool_t, Bool_t
L1_DoubleMu4p5er2p0_SQ_OS_Mass7to18, Bool_t, NOT AVAILABLE
L1_DoubleMu5Upsilon_OS_DoubleEG3, Bool_t, NOT AVAILABLE
L1_DoubleMu5_SQ_EG9er2p5, Bool_t, Bool_t
L1_DoubleMu9_SQ, Bool_t, Bool_t
L1_DoubleMu_12_5, Bool_t, Bool_t
L1_DoubleMu_15_5_SQ, Bool_t, Bool_t
L1_DoubleMu_15_7, Bool_t, Bool_t
L1_DoubleMu_15_7_Mass_Min1, Bool_t, Bool_t
L1_DoubleMu_15_7_SQ, Bool_t, Bool_t
L1_DoubleTau70er2p1, Bool_t, Bool_t
L1_ETM120, Bool_t, Bool_t
